Hippocampus,1
Amygdala,2
Parahippocampal_Gyrus_ant,3
Parahippocampal_Gyrus_post,4
Temporal_Pole,5
Superior_Tempral_Gyrus,6
Middle_Temporal_Gyrus,7
Inferior_Temporal_Gyrus,8
Temporal_Fusiform_Cortex,9
Planum_Polare,10
Heschls_Gyrus,11
Planum_Temporale,12
